GUID,IfcClass,ElementName,Description,ObjectType,Tag,TypeName,BuildingStorey,HasGeometry
34UVZsoiL7SxjW6pAa_Hb9,IfcSlab,vloer_V0,,,C479F8F6-CAC5-4773-BB60-1B32A4F91949,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
0Xrfa1Yov20v9aSa2Qy1KU,IfcSlab,vloer_V0,,,21D69901-8B2E-4203-9264-72409AF0151E,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
2S1cg7ETr61vJ48aHPK75L,IfcSlab,vloer_V0,,,9C066A87-39DD-4607-94C4-224459507155,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
3er4Hi5O59lhIte0bi4WUx,IfcSlab,vloer_V0,,,E8D4446C-1581-49BE-B4B7-A0096C1207BB,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
2en633GqrDIwmtA9fYzxWS,IfcSlab,vloer_V0,,,A8C460C3-434D-4D4B-AC37-289A62F7B81C,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1ubXcoJq9Fj9FIjV4W5qwB,IfcSlab,vloer_V0,,,789619B2-4F42-4FB4-93D2-B5F120174E8B,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
2kLPA4gDD7KxNUCt_3L$np,IfcSlab,vloer_V0,,,AE559284-A8D3-4753-B5DE-337F8357FC73,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
2aob8QCl16Q8N5ZYzE4b9k,IfcSlab,vloer_V0,,,A4CA521A-32F0-4668-85C5-8E2F4E12526E,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
2DoYNgCXz1jwarhecdsY1w,IfcSlab,vloer_V0,,,8DCA25EA-321F-41B7-A935-AE89A7DA207A,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
2ZJwwyMMvB5OA8maPq1bML,IfcSlab,vloer_V0,,,A34FAEBC-596E-4B15-8288-C24674065595,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1ZG4DbpJf0lf8Ak2_bQJHW,IfcSlab,vloer_V0,,,63404365-CD3A-40BE-920A-B82FA5693460,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1YpnSB4hH71g3zKepeErHS,IfcSlab,vloer_V0,,,62CF170B-12B4-4706-A0FD-528CE83B545C,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1s_IKjunz8NgE4RwXYmqYm,IfcSlab,vloer_V0,,,76F9252D-E31F-485E-A384-6FA862C348B0,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1stCMPwc91r80V5f3OShVm,IfcSlab,vloer_V0,,,76DCC599-EA62-41D4-801F-1690D872B7F0,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
097m$Ifmb1VeHfyhSCj60L,IfcSlab,vloer_V0,,,091F0FD2-A709-417E-8469-F2B70CB46015,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
2xLeotJhnB4e2jMPGUDqwD,IfcSlab,vloer_V0,,,BB568CB7-4EBC-4B12-80AD-59941E374E8D,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
03t_5XD1v8geHDbzKHx$PA,IfcSlab,vloer_V0,,,03DFE161-341E-48AA-844D-97D511EFF64A,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1d0MiLLsLCdBSuTHp6ynR7,IfcSlab,vloer_V0,,,67016B15-5765-4C9C-B738-751CC6F316C7,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
0mRsPczVDDeB_LBFOgCxdq,IfcSlab,vloer_V0,,,306F6666-F5F3-4DA0-BF95-2CF62A33B9F4,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1pSInisE96t8p52fxSGYjG,IfcSlab,vloer_V0,,,73712C6C-D8E2-46DC-8CC5-0A9EDC422B50,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
08Su0zaR5EXQNO6ngU$Nih,IfcSlab,vloer_V0,,,0873803D-91B1-4E85-A5D8-1B1A9EFD7B2B,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1ZgBbxSDX0C9d8RHMnr9Bd,IfcSlab,vloer_V0,,,63A8B97B-70D8-4030-99C8-6D15B1D492E7,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
0Fi5splwH1mPAxYGMuuTQ1,IfcSlab,vloer_V0,,,0FB05DB3-BFA4-41C1-92BB-8905B8E1D681,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
2PngXSH2j6u99nI0sIn2o5,IfcSlab,vloer_V0,,,99C6A85C-442B-46E0-9271-480D92C42C85,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
3_HjQT0vD1POpnG530wEp7,IfcSlab,vloer_V0,,,FE46D69D-0393-4165-8CF1-4050C0E8ECC7,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1nFD6aK1vEMPoRETGtTcaG,IfcSlab,vloer_V0,,,713CD1A4-501E-4E59-9C9B-39D437766910,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
2jfgBlXC5DqAtt9Imu_ZDa,IfcSlab,vloer_V0,,,ADA6A2EF-84C1-4DD0-ADF7-252C38FA3364,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
16GzHPPq1BKv2r3QIxB1$6,IfcSlab,vloer_V0,,,4643D459-6740-4B53-90B5-0DA4BB2C1FC6,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1IlNDv2PvF_hqZ997BA_c0,IfcSlab,vloer_V0,,,52BD7379-099E-4FFA-BD23-2491CB2BE980,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
2dWeqcZXj94QwNPbNEIcDK,IfcSlab,vloer_V0,,,A7828D26-8E1B-4911-AE97-6655CE4A6354,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
2ip6lMIlb0Awnp24k3KfFY,IfcSlab,vloer_V0,,,ACCC6BD6-4AF9-402B-AC73-084B835293E2,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
3$gsVev9X1F8KTRxQi7mEd,IfcSlab,vloer_V0,,,FFAB67E8-E498-413C-851D-6FB6AC1F03A7,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1EU0692GvC8Rre0xYHuYMJ,IfcSlab,vloer_V0,,,4E780189-090E-4C21-BD68-03B891E22593,"IFC_vloer_EPS_stortstrook_Rc=3,00 335",00 begane grond,True
2EK7acXG14vgx_QU1OeZ7J,IfcSlab,vloer_V0,,,8E507926-8500-44E6-AEFE-69E058A231D3,"IFC_vloer_EPS_stortstrook_Rc=3,00 335",00 begane grond,True
1vpshNcXb0UeBNhC5kKbgC,IfcSlab,vloer_V0,,,79CF6AD7-9A19-407A-82D7-ACC16E525A8C,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1hiPVVgU11kOxHw3SC63rG,IfcSlab,vloer_V0,,,6BB197DF-A9E0-41B9-8ED1-E8370C183D50,"IFC_vloer_EPS_stortstrook_Rc=3,00 335",00 begane grond,True
2LoDEf2jP0b9CMdtWhwNOO,IfcSlab,vloer_V0,,,95C8D3A9-0AD6-4094-9316-9F782BE97618,"IFC_vloer_EPS_stortstrook_Rc=3,00 335",00 begane grond,True
3UgqfaQcn7kwp58pqnjWYX,IfcSlab,vloer_V0,,,DEAB4A64-6A6C-47BB-ACC5-233D31B608A1,"IFC_vloer_EPS_stortstrook_Rc=3,00 335",00 begane grond,True
3ctpV8GSz3JPQfqe2o$oED,IfcSlab,vloer_V0,,,E6DF37C8-41CF-434D-96A9-D280B2FF238D,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
0jxtYk_DPFmfsr5FLf4yfo,IfcSlab,vloerstort V0,,,2DEF78AE-F8D6-4FC2-9DB5-14F56913CA72,IFC_betonvloer_ihw 345,00 begane grond,True
07Mt9VfSXBPhNIIEhg25gT,IfcSlab,dekvloer,,,075B725F-A5C8-4B66-B5D2-48EAEA085A9D,IFC_dekvloer 90,00 begane grond,True
30X9aYMbfA3vABGnSJSZLO,IfcSlab,dekvloer,,,C0849922-5A5A-4A0F-928B-431713723558,IFC_dekvloer 90,00 begane grond,True
39SjBu3a1E$APuKEawG581,IfcSlab,vloer_V0,,,C972D2F8-0E40-4EFC-A678-50E93A405201,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00 333",00 begane grond,True
1z36FH34L0DAymH2KSHwC2,IfcSlab,dekvloer,,,7D0C63D1-0C45-4034-AF30-44251C47A302,IFC_dekvloer 90,00 begane grond,True
0QGCC$bkn95gfJjhCRK1S$,IfcSlab,dekvloer,,,1A40C33F-96EC-4916-AA53-B6B31B50173F,IFC_dekvloer 90,00 begane grond,True
0Lv4sEWdn9WfY3cCL$tL9r,IfcSlab,dekvloer,,,15E44D8E-827C-4982-9883-98C57FDD5275,IFC_dekvloer 90,00 begane grond,True
37UC2ejVH0mQsQEsti1ePj,IfcSlab,dekvloer,,,C778C0A8-B5F4-40C1-AD9A-3B6DEC06866D,IFC_dekvloer 90,00 begane grond,True
1FrPU10uj5vRBM$ME6kjwV,IfcSlab,dekvloer,,,4FD59781-038B-45E5-B2D6-FD6386BADE9F,IFC_dekvloer 90,00 begane grond,True
1m_qhh$In8cv9sJA57EIx9,IfcSlab,dekvloer,,,70FB4AEB-FD2C-489B-9276-4CA147392EC9,IFC_dekvloer 90,00 begane grond,True
2DcZS4kev35vv_ejuKPKPl,IfcSlab,dekvloer,,,8D9A3704-BA8E-4317-9E7E-A2DE1465466F,IFC_dekvloer 90,00 begane grond,True
2ZCCQn6f5CnA2EvHQZH92C,IfcSlab,dekvloer,,,A330C6B1-1A91-4CC4-A08E-E516A344908C,IFC_dekvloer 90,00 begane grond,True
09n_zCJi9B28tPtQw6BxUr,IfcSlab,dekvloer,,,09C7EF4C-4EC2-4B08-8DD9-DDAE862FB7B5,IFC_dekvloer 90,00 begane grond,True
2dHfVnv319IQI87h$OrLBS,IfcSlab,dekvloer,,,A74697F1-E430-4949-A488-1EBFD8D552DC,IFC_dekvloer 90,00 begane grond,True
3kdu3VxUzF1R6ZJfnANstW,IfcSlab,dekvloer,,,EE9F80DF-EDEF-4F05-B1A3-4E9C4A5F6DE0,IFC_dekvloer 90,00 begane grond,True
3PMBte07rF1u4WPaQp467x,IfcSlab,dekvloer,,,D958BDE8-007D-4F07-8120-6646B31061FB,IFC_dekvloer 90,00 begane grond,True
0HSv6PpbD2BfTJigk5W2Ro,IfcSlab,dekvloer,,,11739199-CE53-422E-9753-B2AB858026F2,IFC_dekvloer 90,00 begane grond,True
1TnqA0GVv37hIAk1d8SLxS,IfcSlab,dekvloer,,,5DC74280-41FE-431E-B48A-B819C8715EDC,IFC_dekvloer 90,00 begane grond,True
0$5GRLLgn7I8ZPcI7rOsbG,IfcSlab,dekvloer,,,3F1506D5-56AC-4748-88D9-9921F5636950,IFC_dekvloer 90,00 begane grond,True
3pCtkV8rH5cfLSpwnY7plt,IfcSlab,dekvloer,,,F3337B9F-2354-459A-955C-CFAC621F3BF7,IFC_dekvloer 90,00 begane grond,True
2r9Rd7wfb74u0H82M9rkNJ,IfcSlab,dekvloer,,,B525B9C7-EA99-4713-8011-202589D6E5D3,IFC_dekvloer 90,00 begane grond,True
37Ro54gDf1LB1mTnwX5Aup,IfcSlab,dekvloer,,,C76F2144-A8DA-4154-B070-771EA114AE33,IFC_dekvloer 90,00 begane grond,True
3fBmwjfbHClhZFnLmF3vib,IfcSlab,dekvloer,,,E92F0EAD-A654-4CBE-B8CF-C55C0F0F9B25,IFC_dekvloer 90,00 begane grond,True
1Ubc9b75DETwPSDHK48dhV,IfcSlab,dekvloer,,,5E966265-1C53-4E77-A65C-351504227ADF,IFC_dekvloer 90,00 begane grond,True
2Bau621bX8OR8tXqSleIiB,IfcSlab,dekvloer,,,8B938182-0658-4861-B237-87472FA12B0B,IFC_dekvloer 90,00 begane grond,True
031QW3IZP55A_T8QKJY9nI,IfcSlab,dekvloer,,,0305A803-4A36-4514-AF9D-21A513889C52,IFC_dekvloer 90,00 begane grond,True
2b_eD15mT89x$yAkCYIShc,IfcSlab,dekvloer,,,A5FA8341-1707-4827-BFFC-2AE32249CAE6,IFC_dekvloer 90,00 begane grond,True
3DoyKCgjn75uJSw08MNRdX,IfcSlab,dekvloer,,,CDCBC50C-AADC-4717-84DC-E802165DB9E1,IFC_dekvloer 90,00 begane grond,True
3R08IZdRr50ufFCp6Ry$pe,IfcSlab,vloertegels,,,DB0084A3-9DBD-4503-8A4F-33319BF3FCE8,04 vloertegels 200x200 10,00 begane grond,True
2LsFs9dmf6Rhv8K9TFseHz,IfcSlab,schoonloopmat,,,95D8FD89-9F0A-466E-BE48-50974FDA847D,IFC schoonloopmat 8,00 begane grond,True
0QMRbnWY93Av6dpvLwMXTd,IfcSlab,vloerveld,,,1A59B971-8222-432B-91A7-CF957A5A1767,IFC_breedplaat_betonvloer_ihw_290mm 290,01 eerste verdieping,True
1OIsB5jXb41PiO2kBNmaM4,IfcSlab,vloerveld,,,584B62C5-B619-4405-9B18-0AE2D7C24584,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
3Yfh_tf2L3dOftkR7mQtLp,IfcSlab,vloerveld,,,E2A6BFB7-A425-439D-8A77-B9B1F06B7573,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
2s_5IkW0XAae4X3I5zK7q4,IfcSlab,vloerveld,,,B6F854AE-8008-4A92-8121-0D217D507D04,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
3LhtKzwFz6VPKSl6QvG8CQ,IfcSlab,vloerveld,,,D5AF753D-E8FF-467D-951C-BC66B940831A,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
1qvBT5n4r5kOSwFD9L8K0o,IfcSlab,vloerveld,,,74E4B745-C44D-45B9-873A-3CD255214032,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
08ZXIC9eHDWRVFOlPhj72E,IfcSlab,vloerveld,,,088E148C-2684-4D81-B7CF-62F66BB4708E,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
3BapTVi1vFMBnwVYgcGczp,IfcSlab,vloerveld,,,CB93375F-B01E-4F58-BC7A-7E2AA6426F73,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
2TidtDbWz2HfSqssh$GYwZ,IfcSlab,vloerveld,,,9DB27DCD-960F-4246-9734-DB6AFF422EA3,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
3bTNRD3VP7Z8V5Qra3JwOp,IfcSlab,vloerveld,,,E57576CD-0DF6-478C-87C5-6B59034FA633,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
0R4623l2TDzenWFiIiswM1,IfcSlab,vloerveld,,,1B106083-BC27-4DF6-8C60-3EC4ACDBA581,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
1kiS27OUHAY8wNtz_qX8bj,IfcSlab,vloerveld,,,6EB1C087-61E4-4A88-8E97-DFDFB484896D,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
2hh9UjWIL2w9WwuMjzqstz,IfcSlab,vloerveld,,,ABAC97AD-8125-42E8-983A-E16B7DD36DFD,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
1dCrpUZmvC4umTbPe7ddOk,IfcSlab,vloerveld,,,67335CDE-8F0E-4C13-8C1D-959A079E762E,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
2ah3ltN7nCQ9VF6L1zEK1m,IfcSlab,vloerveld,,,A4AC3BF7-5C7C-4C68-97CF-19507D394070,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
19E2QmV$L6c8DOIYygVF1N,IfcSlab,vloerveld,,,493826B0-7FF5-4698-8358-4A2F2A7CF057,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
287l_KcXPC0g4vq6mShiRv,IfcSlab,vloerveld,,,881EFF94-9A16-4C02-A139-D06C1CAEC6F9,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
3o6eM88iDBLBW61gt9z35u,IfcSlab,vloerveld,,,F21A8588-22C3-4B54-B806-06ADC9F43178,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
2qB4dVXdn65uKV2yWsW_6l,IfcSlab,vloerveld,,,B42C49DF-867C-4617-851F-0BC83683E1AF,IFC_breedplaat_betonvloer_ihw_200mm 200,01 eerste verdieping,True
23_XwbBRjAB8x$lT1cavmp,IfcSlab,vloerveld,,,83FA1EA5-2DBB-4A2C-8EFF-BDD066939C33,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
0bxMIwnGLCbgjsQk43tTK$,IfcSlab,sporenkap,,,25ED64BA-C505-4C96-AB76-6AE103DDD53F,"IFC_dakplaat_geisoleerd_Rc=4,00 206",01 eerste verdieping,True
2H6QJz_7XBA9rec338IzRM,IfcSlab,sporenkap,,,9119A4FD-F878-4B28-9D68-9830C84BD6D6,IFC_dakplaat_195_overstek_ongeisoleerd 195,01 eerste verdieping,True
0DFJCuN8r6WRVW_GxdBvRT,IfcSlab,sporenkap,,,0D3D3338-5C8D-4681-B7E0-F90EE72F96DD,IFC_dakplaat_195_overstek_ongeisoleerd 195,01 eerste verdieping,True
0oWZTX4_z54hp752v_Qa42,IfcSlab,sporenkap,,,32823761-13EF-4512-BCC7-142E7E6A4102,IFC_dakplaat_100_overstek_geisoleerd 100,01 eerste verdieping,True
1c7GSzzuj1WO_Gs_23Ca4q,IfcSlab,sporenkap,,,661D073D-F78B-4181-8F90-DBE083324134,IFC_dakplaat_100_overstek_geisoleerd 100,01 eerste verdieping,True
22nWq74YPFteCBjUc6JjZ0,IfcSlab,sporenkap,,,82C60D07-1226-4FDE-830B-B5E9864ED8C0,"IFC_dakplaat_geisoleerd_Rc=4,00 206",01 eerste verdieping,True
0uRa8_$V12fwPAz12OHbBT,IfcSlab,sporenkap,,,386E423E-FDF0-42A7-A64A-F410984652DD,IFC_dakplaat_100_overstek_geisoleerd 100,01 eerste verdieping,True
2X0E5JmgP1luFCa0knY3CG,IfcSlab,sporenkap,,,A100E153-C2A6-41BF-83CC-900BB1883310,"IFC_dakplaat_geisoleerd_Rc=4,00 206",01 eerste verdieping,True
0OJWn0JefCv9hzpdii2Imm,IfcSlab,prefab balkon,,,184E0C40-4E8A-4CE4-9AFD-CE7B2C092C30,02 Beton gewapend - prefab,01 eerste verdieping,True
0uAZdPNur5UQMtvFbGsfuY,IfcSlab,gootconstructie,,,382A39D9-5F8D-4579-A5B7-E4F950DA9E22,IFC_gootconstructie_rekwerk_ongeisoleerd 100,01 eerste verdieping,True
2QwOZORnH1U8$Obabf6tRd,IfcSlab,gootconstructie,,,9AE988D8-6F14-4178-8FD8-9649691B76E7,IFC_gootconstructie_rekwerk_ongeisoleerd 100,01 eerste verdieping,True
2QJ29Th2j3j9j2_UL9ptc3,IfcSlab,sporenkap,,,9A4C225D-AC2B-43B4-9B42-F9E549CF7983,IFC_dakplaat_195_overstek_ongeisoleerd 195,01 eerste verdieping,True
38Mg2Gj2T8XwRV2IuUentp,IfcSlab,sporenkap,,,C85AA090-B427-4887-A6DF-092E1EA31DF3,IFC_dakplaat_195_overstek_ongeisoleerd 195,01 eerste verdieping,True
2tmREkUVP0KhkDPItRVwae,IfcSlab,dakisolatie,,,B7C1B3AE-79F6-4052-BB8D-652DDB7FA928,99 Isolatie - Glaswol 190mm 206,01 eerste verdieping,True
0e2AmNgkb1Gflqp22P2CPd,IfcSlab,dak dakkapel,,,2808AC17-AAE9-4142-9BF4-CC209908C667,IFC_dakkapel_dakelement 173,01 eerste verdieping,True
0m_7iL50T1pgK3U7zqTZQ9,IfcSlab,dak dakkapel,,,30F87B15-1407-41CE-A503-787F74763689,IFC_dakkapel_dakelement 173,01 eerste verdieping,True
3PYbhELXr92BK4WMFmpGVj,IfcSlab,dak dakkapel,,,D98A5ACE-561D-4908-B504-8163F0CD07ED,IFC_dakkapel_dakelement 173,01 eerste verdieping,True
1K_rplvXD0rO3a2dNEYcoq,IfcSlab,sporenkap,,,54FB5CEF-E613-40D5-80E4-0A75CE8A6CB4,IFC_dakplaat_195_overstek_ongeisoleerd 195,01 eerste verdieping,True
0UG3QiMpzDlg6DLAqExEcS,IfcSlab,sporenkap,,,1E4036AC-5B3F-4DBE-A18D-54AD0EECE99C,IFC_dakplaat_195_overstek_ongeisoleerd 195,01 eerste verdieping,True
2OgpDYzvL2QhgeI9VmDEUN,IfcSlab,dakelement,,,98AB3362-F795-426A-BAA8-4897F034E797,04 Zink,01 eerste verdieping,True
3GhhN$uvX5igu88pzhiJv8,IfcSlab,dak dakkapel,,,D0AEB5FF-E398-45B2-AE08-233F6BB13E48,IFC_dakkapel_dakelement 173,01 eerste verdieping,True
1dQx3P9dH7vhwAJwVUYYGE,IfcSlab,vloerveld,,,676BB0D9-2674-47E6-BE8A-4FA7DE8A240E,IFC_breedplaat_betonvloer_ihw_200mm 200,01 eerste verdieping,True
1y_z8K3DLD8P7YJTBHImTW,IfcSlab,vloerveld,,,7CFBD214-0CD5-4D21-91E2-4DD2D14B0760,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
2aLZDRWLv3kBhXLwCrnxSH,IfcSlab,vloerveld,,,A456335B-815E-43B8-BAE1-57A335C7B711,IFC_breedplaat_schil_60mm 60,01 eerste verdieping,True
2MGtJUm9nD$Re1_MDIv0g2,IfcSlab,dekvloer,,,964374DE-C09C-4DFD-BA01-F96352E40A82,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
047hRisLn70Bn_GLMR1G1S,IfcSlab,dekvloer,,,041EB6EC-D95C-4700-BC7E-41559B05005C,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
35N2HpIELEtPD3xssMGgew,IfcSlab,dekvloer,,,C55C2473-48E5-4EDD-9343-EF6D9642AA3A,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
19cnP4Bm90V9KyCekAFXxu,IfcSlab,dekvloer,,,499B1644-2F02-407C-953C-328B8A3E1EF8,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
3qewII9V1EEubSogUzOIBY,IfcSlab,dekvloer,,,F4A3A492-25F0-4E3B-895C-CAA7BD6122E2,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
1ERFleB4fBBfBOswxk$Xdp,IfcSlab,dekvloer,,,4E6CFBE8-2C4A-4B2E-92D8-DBAEEEFE19F3,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
0KiQHeBg1E1vCJHKQmVSFE,IfcSlab,dekvloer,,,14B1A468-2EA0-4E07-9313-4546B07DC3CE,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
0RPHfQWPHBdBX1ccCVEpVD,IfcSlab,dekvloer,,,1B651A5A-8194-4B9C-B841-9A631F3B37CD,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
3ycHvSZkr4dQo86guV5eIK,IfcSlab,dekvloer,,,FC991E5C-8EED-449D-AC88-1AAE1F168494,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
3TyRkCAozEAhemCLbgpc0y,IfcSlab,dekvloer,,,DDF1BB8C-2B2F-4E2A-BA30-31596ACE603C,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
0MI_2HZ992Bx$nIp0Ts0HN,IfcSlab,dekvloer,,,164BE091-8C92-422F-BFF1-4B301DD80457,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
22n$AYXlT6Du$WGeK8$9Iq,IfcSlab,dekvloer,,,82C7F2A2-86F7-4637-8FE0-428508FC94B4,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
3z$jhdTIz3KQIVA03ccSlX,IfcSlab,dekvloer,,,FDFEDAE7-752F-4351-A49F-2800E699CBE1,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
3lhisrBxL8xgLCRdxNG$2v,IfcSlab,dekvloer,,,EFAECDB5-2FB5-48EE-A54C-6E7ED743F0B9,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
1hLy1Edbj5rgNEl39t96Zu,IfcSlab,dekvloer,,,6B57C04E-9E5B-45D6-A5CE-BC32772468F8,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
3U5VF90aX4EPY0n0sy5tfn,IfcSlab,dekvloer,,,DE15F3C9-0248-4439-9880-C40DBC177A71,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
1TMPN6ORz3V97VjLq_yYT$,IfcSlab,dekvloer,,,5D5995C6-61BF-437C-91DF-B55D3EF2277F,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
20WcZDP8zBu9vHK_3hpKya,IfcSlab,dekvloer,,,808268CD-648F-4BE0-9E51-53E0EBCD4F24,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
1UW7PE1gDERBLJr$nLgoec,IfcSlab,dekvloer,,,5E80764E-06A3-4E6C-B553-D7FC55AB2A26,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
2WXOgWSjzCfR4IRJ_Z1gjK,IfcSlab,dekvloer,,,A0858AA0-72DF-4CA5-B112-6D3FA306AB54,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
13klpZHlDB8wG49s9DUIV8,IfcSlab,dekvloer,,,43BAFCE3-46F3-4B23-A404-27624D7927C8,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
0K6QmOqO9ATe9WGMwhBHoC,IfcSlab,dekvloer,,,1419AC18-D182-4A76-8260-416EAB2D1C8C,IFC_dekvloer_zwevend 90,01 eerste verdieping,True
2WhALKJ6HDCBIy$zrtx8Xo,IfcSlab,vloerveld,,,A0ACA554-4C64-4D30-B4BC-FFDD77EC8872,IFC_breedplaat_betonvloer_ihw_290mm 290,02 tweede verdieping,True
0QENsgqy1AHgG_7VgYdbwc,IfcSlab,vloerveld,,,1A397DAA-D3C0-4A46-A43E-1DFAA29E5EA6,IFC_breedplaat_schil_60mm 60,02 tweede verdieping,True
1Kvhfn7iT0lvacFUqniu5y,IfcSlab,vloerveld,,,54E6BA71-1EC7-40BF-9926-3DED31B3817C,IFC_breedplaat_schil_60mm 60,02 tweede verdieping,True
1A4uhs68j3Suvp_DeIOyYn,IfcSlab,vloerveld,,,4A138AF6-188B-4373-8E73-F8DA1263C8B1,IFC_breedplaat_schil_60mm 60,02 tweede verdieping,True
12tm$BD113oAzHX6K_xB_Z,IfcSlab,vloerveld,,,42DF0FCB-3410-43C8-AF51-84653EECBFA3,IFC_breedplaat_schil_60mm 60,02 tweede verdieping,True
0GDbLsPyr8u8sjnEP52zPP,IfcSlab,vloerveld,,,10365576-67CD-48E0-8DAD-C4E6450BD659,IFC_breedplaat_schil_60mm 60,02 tweede verdieping,True
0oWjkdPRH11hIjsKRnvymk,IfcSlab,vloerveld,,,3282DBA7-65B4-4106-B4AD-D946F1E7CC2E,IFC_breedplaat_schil_60mm 60,02 tweede verdieping,True
0AWsnDjX10P8BR94gyNj2o,IfcSlab,vloerveld,,,0A836C4D-B610-4064-82DB-244ABC5ED0B2,IFC_breedplaat_schil_60mm 60,02 tweede verdieping,True
