BuildingGUID,GUID,IfcClass,Nl-sfb,Material,TaskID,Resource,TaskName,TaskStart,TaskFinish,Element on time or not,IfcClass_Clean,PlannedDurationDays,BIM_IfcClass,BIM_ElementName,BIM_Description,BIM_ObjectType,BIM_Tag,BIM_TypeName,BIM_BuildingStorey,BIM_HasGeometry,BIM_IfcClass_Clean,Class_Exact_Match,Class_Relationship,Canonical_IfcClass
2CKEPCy9T9zQMKorZoDrni,0$Z8oc2Rz1GxvVS7VYyyqq,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#222110),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#222110),,,A2047CC3-8405-4CE8-A68B-2E4CFE669E16,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,0p00ONuzr3j8yOzf7xG6RA,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#225098),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#225098),,,1674C050-CB19-4D46-BED2-466032F91EB2,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,2ieBbuN017VA87BI5wrs06,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#228854),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#228854),,,8CA38EED-088A-41B6-8936-5E5A9A9D8EE5,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,30azxhl7f2vgRl35eXnebg,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#232011),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#232011),,,6A5EE95C-7E39-4F2F-B3E1-914CBC0ACF34,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,11nqBmMDX9nv7wKUZKJ$KD,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#235495),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#235495),,,A9C00C23-BBFE-41B7-9223-EC42CDAFE00A,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,2qFXrz$uXBDuC4PfYLtZqp,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#238483),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#238483),,,1A2565B4-BB67-4857-A056-7211BAB20BF0,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,3Uwb5BtsX29B5MdnRXMSbb,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#241366),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#241366),,,4FD2290E-7198-4FE2-B79F-E798B31A6F7E,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,1Gj7Ks1c5BgABcHURwsPGS,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#244406),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#244406),,,D7332C3F-451B-40D8-830F-3A4A691EB02C,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,3yGZbfdoP2quCYqGG9S0JZ,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#248057),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#248057),,,0153702A-B5ED-40E9-AB03-C295FED9328F,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,3WeNBnm_1ElwCJEa4TmhIB,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#248467),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#248467),,,1672BF73-DF73-4C3E-895B-B0887B8452E8,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,25bhdbGpn0OO33BpSQj7PS,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#248850),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#248850),,,03FE699B-6F6F-4F2C-BE67-4626CBAE02CB,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,3iuRGlREP4qf3nDswKsWw_,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#249483),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#249483),,,E9E1F6E5-121B-4EBE-B379-AF5624C9DDF7,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,1ZOJLfb2PDrB3IeR5M_8hV,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#252487),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#252487),,,87E39C04-C1FB-493E-B090-11083FC652F5,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,3rauAPp7j8Nw6oa94yi1gA,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#259111),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#259111),,,8F4DB83B-2D33-4964-A8AE-F99F8DCC7E0D,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,39kBqwt4v2zvea7oGp2oEZ,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST00970,separatiewand_(#263337),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#263337),,,D22F239E-3D7F-42FE-8C37-7198A2D32A7C,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,0$iC8vpLP1iBwf3DjUKkhs,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#293362),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#293362),,,6F3ADCEB-1FAF-41A4-B100-58AA326C5ECD,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,1xxcOP5FX4AwLNM_G$IU9y,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#293852),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#293852),,,2EBD090A-2560-419B-A25F-E93246CE04A8,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,1VLeDOXir17fefwM3tkbrl,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#299403),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#299403),,,042982DB-23A5-4DF4-83B2-C5E9D1FFC867,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,0wFd4rGCz1gPUyibBo$SoK,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST00970,separatiewand_(#302621),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#302621),,,C19A792B-5A25-4956-8AF2-0B5D9A8700A5,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,22NvZzuPD0GO_P7_inGSGU,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#303071),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#303071),,,210BD5D4-110D-4914-9AD1-240CE3671AFE,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,2zhjAvHdLDuANGLssa84MG,IfcWall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST00970,separatiewand_(#306300),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,wall,7.0,IfcWall,separatiewand_(#306300),,,FB27C98A-8F78-4531-AE4D-022B305FE60D,,Storey-1,True,wall,True,Exact match,wall
2CKEPCy9T9zQMKorZoDrni,1UewjSaaD5J9Bw9QMvil8d,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#108258),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#108258),,,C526C75D-C5DE-435E-9329-82F7202533E7,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2xYWXUDbT4tvMDtBQ4Ozca,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#108417),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#108417),,,8C180CF4-77D6-482D-B054-0848A4ABEC46,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2nmmJqpn59two1OXHa1gqi,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#108576),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#108576),,,BE79C27C-73FA-46EE-A42C-A60C1BD439A8,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2OOXHvCG51YeBgQ2jZ7CbB,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#108771),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#108771),,,F7C806A5-F711-472A-A40E-66A994B5CBB2,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,18Fq9tXj1BqfwBSwkhBL9E,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#108866),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#108866),,,D26E16BB-04C8-48CB-B3E1-AF48515B3F8E,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1B0WWwSU9Ebgf_zPwgOSBm,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#108961),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#108961),,,53BFFCE1-B79F-45F6-A269-38B7506E5276,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1DSrV1NmzDsOFC2B7sgDZp,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#109056),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#109056),,,B7F7A67D-9723-4CA9-B9B9-72DFF9C06463,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1Zr50aqRX2wAja7XgxWUro,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#109151),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#109151),,,027CFDC8-C0FB-4D1D-B899-B84EB7B46CA6,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,0DxAZgm9r5fPzJJ1Cxp6l5,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#109246),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#109246),,,FB8EF023-23D4-463E-8E87-F6D9197AA809,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3Y6GEPRLv979pJKNW51a7e,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#109341),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#109341),,,40D5A39B-BEB3-4C97-B853-31DFFE2426CE,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,27IuZvI5vCTRtMhO_GFOxL,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#109436),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#109436),,,68FE3C07-3B0F-4AA9-B700-E0B3574EF7EA,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1tcuaQ1v532AZVF0EkQRv6,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#109531),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#109531),,,D7486733-FFCA-481E-850C-EC077F3E0B43,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2r5DpMjcD2SxKJHMBYmpD8,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#117461),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#117461),,,98DC4CF2-B621-4AF8-AE1C-377CDEE9212C,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2Ke9Y94rXDhAnC9iBEYiAj,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#117620),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#117620),,,49B120A8-4C31-4DE6-BDB7-EE733C6B50CB,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,28CEomXyDEYPtMMAm_3yyq,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#118878),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#118878),,,287A8B1D-52A5-48F4-9484-EBF2B1A4EAA2,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,15GSSYOO92mhAIQLtrHtmj,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#118967),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#118967),,,50633C23-80F4-4F67-8234-39C6710CF0FC,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3tvFlUIPT5$fIi_9R0DTyu,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#119056),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#119056),,,8BA38BDF-58F4-4F4F-8C03-2C93895BFA62,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1i6IN8Uv14vfgk48fzU80N,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#119145),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#119145),,,F24DD662-EBBB-4764-9589-920D8DCD330D,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2EWHr2vvLEXhiQuQ0EXmUD,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#122602),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,door,7.0,IfcDoor,stelkozijn_(#122602),,,2246C338-AE04-486A-BF91-76027962C47C,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,0dMjugeQj6X9iOeqRaS5Ij,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#122904),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,door,7.0,IfcDoor,stelkozijn_(#122904),,,6B136868-683A-4C31-A769-36A100BA864C,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,2rU778hnn17RLqAy8pcldQ,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#135447),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#135447),,,EBBE261C-9D77-43AD-BB28-668E8116B11D,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3BDtepfGL9reOcQA0rj4UQ,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#135606),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#135606),,,C7AA35F6-70D5-44B3-805C-1A0CB50E366D,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3XrKPuV1j0wehIKQYpB8BR,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#135765),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#135765),,,581B7C13-F25E-4F98-AD04-9074C9D55297,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2Ne4ZiwNn5IQDnoNVbgtDB,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#135960),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#135960),,,8ADF4855-5489-4ADA-8B05-F8C53ACED03C,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,31JLFNEGDDSeD8NYWY3eO5,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#137868),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#137868),,,75A558A4-F5C4-4840-B99A-D7C536DD2D83,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1Hop7C_uL2NwEiyQMadOw5,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#138027),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#138027),,,DA4F1C2F-6F4F-45FA-97F5-9351C4535632,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2YXtbr2nr3yOwKw8mP6duX,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#138186),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#138186),,,801E61FF-4074-4A62-A17C-0BE07BB79FCF,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,0VM7lXhNz1lP1kHY7Raqie,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#138381),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#138381),,,9DAF7CFC-B63C-44D0-8C62-341E6CBAD590,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,04PDIFJZXAA8R34kAXRvCn,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#143009),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,door,7.0,IfcDoor,stelkozijn_(#143009),,,8851F36A-C7C1-4442-A6B0-E27F6CE7070F,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,0yvv9KZmfCgxwgMryfcS2_,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#143104),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,door,7.0,IfcDoor,stelkozijn_(#143104),,,7279E12F-B164-430A-B7C5-3B97D9EDAB51,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,1__2Oqjbv5XAxtPkC13kkD,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#143199),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,door,7.0,IfcDoor,stelkozijn_(#143199),,,21084212-1096-42D7-84E7-FDC777A040B3,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,2_KAmB$JbBc8f9puZ0mA$z,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#143294),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,door,7.0,IfcDoor,stelkozijn_(#143294),,,AF6FDCA8-B56A-4D54-94ED-21557038F529,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,3tBu6dK258ax0Int5dfgqm,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#144882),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#144882),,,225A8DB5-4F6E-488C-AA6A-9986AEB4C765,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,0PlRE4Ii52PviyywtXdEaS,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#144977),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#144977),,,92A422A4-9C32-405F-A3CB-607E1AE745B5,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,34ngXpjWTDMuxnTqkXJuOs,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#145136),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#145136),,,30DDB97A-A580-4B77-AEEC-73DAAA726212,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,0EI4VcwrP4cugfy37C71Uo,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#145231),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#145231),,,4DD910A7-DF99-4139-A861-D04DE92F78AA,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,0D7Id7MzH2uxJt4hcUb5uK,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#157458),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,door,7.0,IfcDoor,stelkozijn_(#157458),,,9FAEDE6A-C4F3-4D84-B808-A5DD9342187E,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,3nt5yZBfzEhO2s4LtBCXiy,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#157647),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,door,7.0,IfcDoor,stelkozijn_(#157647),,,3D32E5A0-BA7E-4542-9669-ADE4BA664253,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,2nPLk4yavBremgrANqr6AV,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#157836),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,door,7.0,IfcDoor,stelkozijn_(#157836),,,0FB58C8B-9666-423F-B4EC-28E8BFF94F3F,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,2Jwj7CPxf6Pv_NhzDSpOzC,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#157989),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,door,7.0,IfcDoor,stelkozijn_(#157989),,,57FD8B02-4D70-483F-9A5B-BF4561CFBD3B,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,2oHf5xu9rCShA2vk8e$X0R,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#161362),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#161362),,,2E1B0947-BA68-48F2-89CF-4BA38D2349A2,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,31VQoYVW9Bh8tlVfSbrUH4,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#161451),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#161451),,,3BBDB790-1523-4556-BA9D-884332C2586B,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3nVqQsuY5B4O4ocypzjuS1,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#161540),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#161540),,,3510F164-8B3B-4DB6-8CF0-4F60176D83DD,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3h3rm8a1H8UArxBi_BZ7RP,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00970,stelkozijn_(#161629),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#161629),,,A54C1439-0FC5-46C6-9FF4-4E7DB865810A,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1AFDBV3d96TgkinAIpUq1_,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00970,stelkozijn_(#165551),Plaatsen kozijnen,2015-06-18,2015-06-24,On time,window,7.0,IfcWindow,stelkozijn_(#165551),,,77F3E214-CAE6-46C1-A8AF-5C4363B98A7B,,Storey-1,True,window,True,Exact match,window
